6.46,-7.52,0.74,-0.03,0.04,0.01
6.46,-7.52,0.74,-0.03,0.04,0.01
6.46,-7.52,0.74,-0.03,0.04,0.01
6.46,-7.52,0.74,-0.03,0.04,0.01
6.46,-7.52,0.74,-0.03,0.04,0.01
6.46,-7.52,0.74,-0.03,0.04,0.01
6.18,-7.62,0.72,-0.06,-0.01,0.01
6.18,-7.62,0.72,-0.06,-0.01,0.01
6.18,-7.62,0.72,-0.06,-0.01,0.01
6.18,-7.62,0.72,-0.06,-0.01,0.01
6.18,-7.62,0.72,-0.06,-0.01,0.01
6.18,-7.62,0.72,-0.06,-0.01,0.01
5.94,-7.41,0.75,-0.14,0.11,-0.02
5.94,-7.41,0.75,-0.14,0.11,-0.02
5.94,-7.41,0.75,-0.14,0.11,-0.02
5.94,-7.41,0.75,-0.14,0.11,-0.02
5.94,-7.41,0.75,-0.14,0.11,-0.02
6.59,-7.31,0.85,-0.16,0.29,-0.02
6.59,-7.31,0.85,-0.16,0.29,-0.02
6.59,-7.31,0.85,-0.16,0.29,-0.02
6.59,-7.31,0.85,-0.16,0.29,-0.02
6.59,-7.31,0.85,-0.16,0.29,-0.02
6.59,-7.31,0.85,-0.16,0.29,-0.02
6.95,-6.90,0.80,-0.10,0.19,-0.01
6.95,-6.90,0.80,-0.10,0.19,-0.01
6.95,-6.90,0.80,-0.10,0.19,-0.01
6.95,-6.90,0.80,-0.10,0.19,-0.01
6.95,-6.90,0.80,-0.10,0.19,-0.01
6.95,-6.90,0.80,-0.10,0.19,-0.01
6.75,-7.24,0.86,0.12,-0.13,0.02
6.75,-7.24,0.86,0.12,-0.13,0.02
6.75,-7.24,0.86,0.12,-0.13,0.02
6.75,-7.24,0.86,0.12,-0.13,0.02
6.75,-7.24,0.86,0.12,-0.13,0.02
6.09,-7.67,0.84,0.17,-0.25,-0.03
6.09,-7.67,0.84,0.17,-0.25,-0.03
6.09,-7.67,0.84,0.17,-0.25,-0.03
6.09,-7.67,0.84,0.17,-0.25,-0.03
6.09,-7.67,0.84,0.17,-0.25,-0.03
6.09,-7.67,0.84,0.17,-0.25,-0.03
5.61,-7.82,0.90,0.04,-0.08,-0.08
5.61,-7.82,0.90,0.04,-0.08,-0.08
5.61,-7.82,0.90,0.04,-0.08,-0.08
5.61,-7.82,0.90,0.04,-0.08,-0.08
5.61,-7.82,0.90,0.04,-0.08,-0.08
5.61,-7.82,0.90,0.04,-0.08,-0.08
6.32,-7.86,0.59,-0.10,0.18,-0.04
6.32,-7.86,0.59,-0.10,0.18,-0.04
6.32,-7.86,0.59,-0.10,0.18,-0.04
6.32,-7.86,0.59,-0.10,0.18,-0.04
6.32,-7.86,0.59,-0.10,0.18,-0.04
6.13,-7.42,0.73,-0.19,0.21,-0.05
6.13,-7.42,0.73,-0.19,0.21,-0.05
6.13,-7.42,0.73,-0.19,0.21,-0.05
6.13,-7.42,0.73,-0.19,0.21,-0.05
6.13,-7.42,0.73,-0.19,0.21,-0.05
6.13,-7.42,0.73,-0.19,0.21,-0.05
6.56,-7.70,0.85,-0.17,0.22,0.06
6.56,-7.70,0.85,-0.17,0.22,0.06
6.56,-7.70,0.85,-0.17,0.22,0.06
6.56,-7.70,0.85,-0.17,0.22,0.06
6.56,-7.70,0.85,-0.17,0.22,0.06
6.56,-7.70,0.85,-0.17,0.22,0.06
6.36,-7.59,0.62,-0.17,0.21,0.02
6.36,-7.59,0.62,-0.17,0.21,0.02
6.36,-7.59,0.62,-0.17,0.21,0.02
6.36,-7.59,0.62,-0.17,0.21,0.02
6.36,-7.59,0.62,-0.17,0.21,0.02
5.94,-7.49,0.69,-0.17,0.28,0.05
5.94,-7.49,0.69,-0.22,0.28,0.05
5.94,-7.49,0.69,-0.22,0.28,0.05
5.94,-7.49,0.69,-0.22,0.28,0.05
5.94,-7.49,0.69,-0.22,0.28,0.05
5.94,-7.49,0.69,-0.22,0.28,0.05
6.61,-7.47,0.63,-0.14,0.32,0.25
6.61,-7.47,0.63,-0.14,0.32,0.25
6.61,-7.47,0.63,-0.14,0.32,0.25
6.61,-7.47,0.63,-0.14,0.32,0.25
6.61,-7.47,0.63,-0.14,0.32,0.25
6.61,-7.47,0.63,-0.14,0.32,0.25
6.68,-7.21,0.52,0.04,0.02,0.35
6.68,-7.21,0.52,0.04,0.02,0.35
6.68,-7.21,0.52,0.04,0.02,0.35
6.68,-7.21,0.52,0.04,0.02,0.35
6.68,-7.21,0.52,0.04,0.02,0.35
6.68,-7.21,0.52,0.04,0.02,0.35
5.99,-7.82,0.76,0.03,-0.11,0.18
5.99,-7.82,0.76,0.03,-0.11,0.18
5.99,-7.82,0.76,0.03,-0.11,0.18
5.99,-7.82,0.76,0.03,-0.11,0.18
5.99,-7.82,0.76,0.03,-0.11,0.18
5.48,-7.72,0.74,-0.06,-0.01,0.06
5.48,-7.72,0.74,-0.06,-0.01,0.06
