-3.00,1.99,9.24,0.00,-0.00,-0.02
-3.00,1.99,9.24,0.00,-0.00,-0.02
-2.97,1.97,9.23,0.00,-0.01,-0.02
-2.97,1.97,9.23,0.00,-0.01,-0.02
-2.97,1.97,9.23,0.00,-0.01,-0.02
-2.97,1.97,9.23,0.00,-0.01,-0.02
-2.97,1.97,9.23,0.00,-0.01,-0.02
-2.97,1.97,9.23,0.00,-0.01,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.24,0.00,-0.00,-0.02
-2.99,1.97,9.25,0.01,-0.00,-0.02
-2.99,1.97,9.25,0.01,-0.00,-0.02
-2.99,1.97,9.25,0.01,-0.00,-0.02
-2.99,1.97,9.25,0.01,-0.00,-0.02
-2.99,1.97,9.25,0.01,-0.00,-0.02
-2.99,1.97,9.25,0.01,-0.00,-0.02
-2.97,1.98,9.25,0.01,-0.00,-0.01
-2.97,1.98,9.25,0.01,-0.00,-0.01
-2.97,1.98,9.25,0.01,-0.00,-0.01
-2.97,1.98,9.25,0.01,-0.00,-0.01
-2.97,1.98,9.25,0.01,-0.00,-0.01
-2.99,1.96,9.22,0.01,0.01,-0.01
-2.99,1.96,9.22,0.01,0.01,-0.01
-2.99,1.96,9.22,0.01,0.01,-0.01
-2.99,1.96,9.22,0.01,0.01,-0.01
-2.99,1.96,9.22,0.01,0.01,-0.01
-2.99,1.96,9.22,0.01,0.01,-0.01
-2.99,2.00,9.26,0.02,0.02,-0.01
-2.99,2.00,9.26,0.02,0.02,-0.01
-2.99,2.00,9.26,0.02,0.02,-0.01
-2.99,2.00,9.26,0.02,0.02,-0.01
-2.99,2.00,9.26,0.02,0.02,-0.01
-3.03,2.00,9.22,0.03,0.02,-0.01
-3.03,2.00,9.22,0.03,0.02,-0.01
-3.03,2.00,9.22,0.03,0.02,-0.01
-3.03,2.00,9.22,0.03,0.02,-0.01
-3.03,2.00,9.22,0.03,0.02,-0.01
-3.01,2.03,9.20,0.02,-0.00,-0.01
-3.01,2.03,9.20,0.02,-0.00,-0.01
-3.01,2.03,9.20,0.02,-0.00,-0.01
-3.01,2.03,9.20,0.02,-0.00,-0.01
-3.01,2.03,9.20,0.02,-0.00,-0.01
-3.01,2.03,9.20,0.02,-0.00,-0.01
-3.02,2.01,9.22,0.01,-0.00,-0.02
-3.02,2.01,9.22,0.01,-0.00,-0.02
-3.02,2.01,9.22,0.01,-0.00,-0.02
-3.02,2.01,9.22,0.01,-0.00,-0.02
-3.02,2.01,9.22,0.01,-0.00,-0.02
-3.00,2.03,9.21,0.01,-0.01,-0.02
-3.00,2.03,9.21,0.01,-0.01,-0.02
-3.00,2.03,9.21,0.01,-0.01,-0.02
-3.00,2.03,9.21,0.01,-0.01,-0.02
-3.00,2.03,9.21,0.01,-0.01,-0.02
-3.00,2.03,9.21,0.01,-0.01,-0.02
-3.00,2.00,9.23,0.00,-0.00,-0.02
-3.00,2.00,9.23,0.00,-0.00,-0.02
-3.00,2.00,9.23,0.00,-0.00,-0.02
-3.00,2.00,9.23,0.00,-0.00,-0.02
-3.00,2.00,9.23,0.00,-0.00,-0.02
-2.99,2.01,9.23,0.00,-0.00,-0.02
-2.99,2.01,9.23,0.00,-0.00,-0.02
-2.99,2.01,9.23,0.00,-0.00,-0.02
-2.99,2.01,9.23,0.00,-0.00,-0.02
-2.99,2.01,9.23,0.00,-0.00,-0.02
-3.01,2.00,9.23,0.00,-0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.02,2.01,9.22,0.00,0.00,-0.02
-3.02,2.01,9.22,0.00,0.00,-0.02
-3.02,2.01,9.22,0.00,0.00,-0.02
-3.02,2.01,9.22,0.00,0.00,-0.02
-3.02,2.01,9.22,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.01,2.00,9.23,0.00,0.00,-0.02
-3.02,2.00,9.23,0.00,0.00,-0.02
-3.02,2.00,9.23,0.00,0.00,-0.02
-3.02,2.00,9.23,0.00,0.00,-0.02
-3.02,2.00,9.23,0.00,0.00,-0.02
-3.02,2.00,9.23,0.00,0.00,-0.02
-3.02,1.99,9.24,0.00,-0.01,-0.02
-3.02,1.99,9.24,0.00,-0.01,-0.02
-3.02,1.99,9.24,0.00,-0.01,-0.02
-3.02,1.99,9.24,0.00,-0.01,-0.02
-3.02,1.99,9.24,0.00,-0.01,-0.02
-3.02,1.99,9.24,0.00,-0.01,-0.02
-3.02,2.01,9.23,0.01,-0.00,-0.01
-3.02,2.01,9.23,0.01,-0.00,-0.01
-3.02,2.01,9.23,0.01,-0.00,-0.01
-3.02,2.01,9.23,0.01,-0.00,-0.01
-3.02,2.01,9.23,0.01,-0.00,-0.01
-3.01,1.99,9.23,0.01,-0.00,-0.02
-3.01,1.99,9.23,0.01,-0.00,-0.02
-3.01,1.99,9.23,0.01,-0.00,-0.02
-3.01,1.99,9.23,0.01,-0.00,-0.02
-3.01,1.99,9.23,0.01,-0.00,-0.02
-3.01,1.99,9.24,0.01,-0.00,-0.02
-3.01,1.99,9.24,0.01,-0.00,-0.02
-3.01,1.99,9.24,0.01,-0.00,-0.02
-3.01,1.99,9.24,0.01,-0.00,-0.02
-3.01,1.99,9.24,0.01,-0.00,-0.02
-3.01,1.99,9.24,0.01,-0.00,-0.02
-3.02,1.99,9.23,0.01,-0.00,-0.02
-3.02,1.99,9.23,0.01,-0.00,-0.02
-3.02,1.99,9.23,0.01,-0.00,-0.02
-3.02,1.99,9.23,0.01,-0.00,-0.02
-3.02,1.99,9.23,0.01,-0.00,-0.02
-3.02,1.98,9.23,0.01,-0.00,-0.01
-3.02,1.98,9.23,0.01,-0.00,-0.01
-3.02,1.98,9.23,0.01,-0.00,-0.01
-3.02,1.98,9.23,0.01,-0.00,-0.01
-3.02,1.98,9.23,0.01,-0.00,-0.01
-3.03,2.00,9.23,0.01,-0.00,-0.01
-3.03,2.00,9.23,0.01,-0.00,-0.01
-3.03,2.00,9.23,0.01,-0.00,-0.01
-3.03,2.00,9.23,0.01,-0.00,-0.01
-3.03,2.00,9.23,0.01,-0.00,-0.01
-3.03,2.00,9.23,0.01,-0.00,-0.01
-3.01,1.98,9.22,0.01,-0.01,-0.02
-3.01,1.98,9.22,0.01,-0.01,-0.02
-3.01,1.98,9.22,0.01,-0.01,-0.02
-3.01,1.98,9.22,0.01,-0.01,-0.02
-3.01,1.98,9.22,0.01,-0.01,-0.02
-3.00,1.99,9.25,0.01,-0.00,-0.01
-3.00,1.99,9.25,0.01,-0.00,-0.01
-3.00,1.99,9.25,0.01,-0.00,-0.01
-3.00,1.99,9.25,0.01,-0.00,-0.01
-3.00,1.99,9.25,0.01,-0.00,-0.01
-3.00,1.99,9.25,0.01,-0.00,-0.01
-3.03,1.99,9.24,0.02,0.00,-0.01
-3.03,1.99,9.24,0.02,0.00,-0.01
-3.03,1.99,9.24,0.02,0.00,-0.01
-3.03,1.99,9.24,0.02,0.00,-0.01
-3.03,1.99,9.24,0.02,0.00,-0.01
-3.34,2.18,9.71,0.05,0.03,-0.02
-3.34,2.18,9.71,0.05,0.03,-0.02
-3.34,2.18,9.71,0.05,0.03,-0.02
-3.34,2.18,9.71,0.05,0.03,-0.02
-3.34,2.18,9.71,0.05,0.03,-0.02
-4.41,3.19,11.58,0.09,0.51,-0.36
-4.41,3.19,11.58,0.09,0.51,-0.36
-4.41,3.19,11.58,0.09,0.51,-0.36
-4.41,3.19,11.58,0.09,0.51,-0.36
-4.41,3.19,11.58,0.09,0.51,-0.36
-4.41,3.19,11.58,0.09,0.51,-0.36
-8.97,2.18,12.17,-0.40,2.08,-1.65
-8.97,2.18,12.17,-0.40,2.08,-1.65
-8.97,2.18,12.17,-0.40,2.08,-1.65
-8.97,2.18,12.17,-0.40,2.08,-1.65
-8.97,2.18,12.17,-0.40,2.08,-1.65
-7.74,-0.66,10.53,-1.27,2.01,-3.08
-7.74,-0.66,10.53,-1.27,2.01,-3.08
-7.74,-0.66,10.53,-1.27,2.01,-3.08
-7.74,-0.66,10.53,-1.27,2.01,-3.08
-7.74,-0.66,10.53,-1.27,2.01,-3.08
-7.74,-0.66,10.53,-1.27,2.01,-3.08
-6.70,-3.55,8.47,-1.95,0.86,-3.97
-6.70,-3.55,8.47,-1.95,0.86,-3.97
-6.70,-3.55,8.47,-1.95,0.86,-3.97
-6.70,-3.55,8.47,-1.95,0.86,-3.97
-6.70,-3.55,8.47,-1.95,0.86,-3.97
-5.20,-6.13,5.97,-2.06,-0.46,-3.80
-5.20,-6.13,5.97,-2.06,-0.46,-3.80
-5.20,-6.13,5.97,-2.06,-0.46,-3.80
-5.20,-6.13,5.97,-2.06,-0.46,-3.80
-5.20,-6.13,5.97,-2.06,-0.46,-3.80
-3.35,-6.50,4.51,-1.21,-0.92,-3.60
-3.35,-6.50,4.51,-1.21,-0.92,-3.60
-3.35,-6.50,4.51,-1.21,-0.92,-3.60
-3.35,-6.50,4.51,-1.21,-0.92,-3.60
-3.35,-6.50,4.51,-1.21,-0.92,-3.60
-3.35,-6.50,4.51,-1.21,-0.92,-3.60
-0.59,-6.23,3.49,-0.61,-0.59,-3.13
-0.59,-6.23,3.49,-0.61,-0.59,-3.13
-0.59,-6.23,3.49,-0.61,-0.59,-3.13
-0.59,-6.23,3.49,-0.61,-0.59,-3.13
-0.59,-6.23,3.49,-0.61,-0.59,-3.13
1.16,-5.76,2.89,-0.08,0.30,-2.71
1.16,-5.76,2.89,-0.08,0.30,-2.71
1.16,-5.76,2.89,-0.08,0.30,-2.71
1.16,-5.76,2.89,-0.08,0.30,-2.71
1.16,-5.76,2.89,-0.08,0.30,-2.71
1.16,-5.76,3.40,-0.08,0.30,-2.71
2.77,-5.13,3.40,0.56,0.69,-2.12
2.77,-5.13,3.40,0.56,0.69,-2.12
2.77,-5.13,3.40,0.56,0.69,-2.12
2.77,-5.13,3.40,0.56,0.69,-2.12
2.77,-5.13,3.40,0.56,0.69,-2.12
4.06,-4.57,4.70,0.86,0.70,-1.31
4.06,-4.57,4.70,0.86,0.70,-1.31
4.06,-4.57,4.70,0.86,0.70,-1.31
4.06,-4.57,4.70,0.86,0.70,-1.31
4.06,-4.57,4.70,0.86,0.70,-1.31
4.05,-4.69,6.28,0.85,0.75,-0.72
4.05,-4.69,6.28,0.85,0.75,-0.72
4.05,-4.69,6.28,0.85,0.75,-0.72
4.05,-4.69,6.28,0.85,0.75,-0.72
4.05,-4.69,6.28,0.85,0.75,-0.72
4.05,-4.69,6.28,0.85,0.75,-0.72
4.24,-4.42,7.61,0.78,0.49,-0.37
4.24,-4.42,7.61,0.78,0.49,-0.37
4.24,-4.42,7.61,0.78,0.49,-0.37
4.24,-4.42,7.61,0.78,0.49,-0.37
4.24,-4.42,7.61,0.78,0.49,-0.37
2.81,-4.70,9.04,0.30,0.83,-0.28
2.81,-4.70,9.04,0.30,0.83,-0.28
2.81,-4.70,9.04,0.30,0.83,-0.28
2.81,-4.70,9.04,0.30,0.83,-0.28
2.81,-4.70,9.04,0.30,0.83,-0.28
2.94,-5.25,8.17,0.01,0.36,-0.07
2.94,-5.25,8.17,0.01,0.36,-0.07
2.94,-5.25,8.17,0.01,0.36,-0.07
2.94,-5.25,8.17,0.01,0.36,-0.07
2.94,-5.25,8.17,0.01,0.36,-0.07
2.94,-5.25,8.17,0.01,0.36,-0.07
2.87,-5.21,7.75,0.07,0.15,-0.01
2.87,-5.21,7.75,0.07,0.15,-0.01
2.87,-5.21,7.75,0.07,0.15,-0.01
2.87,-5.21,7.75,0.07,0.15,-0.01
2.87,-5.21,7.75,0.07,0.15,-0.01
2.62,-5.05,8.10,0.07,0.16,-0.01
2.62,-5.05,8.10,0.07,0.16,-0.01
2.62,-5.05,8.10,0.07,0.16,-0.01
2.62,-5.05,8.10,0.07,0.16,-0.01
2.62,-5.05,8.10,0.07,0.16,-0.01
2.62,-5.05,8.10,0.07,0.16,-0.01
2.63,-5.13,8.10,0.01,0.08,0.00
2.63,-5.13,8.10,0.01,0.08,0.00
2.63,-5.13,8.10,0.01,0.08,0.00
2.63,-5.13,8.10,0.01,0.08,0.00
2.63,-5.13,8.10,0.01,0.08,0.00
3.02,-4.59,8.23,-0.03,-0.04,0.05
3.02,-4.59,8.23,-0.03,-0.04,0.05
3.02,-4.59,8.23,-0.03,-0.04,0.05
