-0.31,9.67,-1.44,-0.00,0.01,-0.03
-0.31,9.67,-1.44,-0.00,0.01,-0.03
-0.60,9.64,-1.33,0.01,0.01,-0.03
-0.60,9.64,-1.33,0.01,0.01,-0.03
-0.60,9.64,-1.33,0.01,0.01,-0.03
-0.60,9.64,-1.33,0.01,0.01,-0.03
-0.60,9.64,-1.33,0.01,0.01,-0.03
-0.60,9.64,-1.33,0.01,0.01,-0.03
-0.75,9.74,-1.25,0.02,0.01,-0.09
-0.75,9.74,-1.25,0.02,0.01,-0.09
-0.75,9.74,-1.25,0.02,0.01,-0.09
-0.75,9.74,-1.25,0.02,0.01,-0.09
-0.75,9.74,-1.25,0.02,0.01,-0.09
-0.52,9.61,-1.41,-0.02,0.08,-0.19
-0.52,9.61,-1.41,-0.02,0.08,-0.19
-0.52,9.61,-1.41,-0.02,0.08,-0.19
-0.52,9.61,-1.41,-0.02,0.08,-0.19
-0.52,9.61,-1.41,-0.02,0.08,-0.19
-0.52,9.61,-1.41,-0.02,0.08,-0.19
-0.75,9.57,-1.23,-0.06,0.25,-0.23
-0.75,9.57,-1.23,-0.06,0.25,-0.23
-0.75,9.57,-1.23,-0.06,0.25,-0.23
-0.75,9.57,-1.23,-0.06,0.25,-0.23
-0.75,9.57,-1.23,-0.06,0.25,-0.23
-0.92,9.44,-1.35,-0.05,0.34,-0.34
-0.92,9.44,-1.35,-0.05,0.34,-0.34
-0.92,9.44,-1.35,-0.05,0.34,-0.34
-0.92,9.44,-1.35,-0.05,0.34,-0.34
-0.92,9.44,-1.35,-0.05,0.34,-0.34
-0.73,9.48,-1.39,-0.04,0.38,-0.46
-0.73,9.48,-1.39,-0.04,0.38,-0.46
-0.73,9.48,-1.39,-0.04,0.38,-0.46
-0.73,9.48,-1.39,-0.04,0.38,-0.46
-0.73,9.48,-1.39,-0.04,0.38,-0.46
-0.73,9.48,-1.39,-0.04,0.38,-0.46
-1.08,9.60,-1.36,-0.00,0.47,-0.58
-1.08,9.60,-1.36,-0.00,0.47,-0.58
-1.08,9.60,-1.36,-0.00,0.47,-0.58
-1.08,9.60,-1.36,-0.00,0.47,-0.58
-1.08,9.60,-1.36,-0.00,0.47,-0.58
-1.66,9.44,-1.63,0.02,0.54,-0.59
-1.66,9.44,-1.63,0.02,0.54,-0.59
-1.66,9.44,-1.63,0.02,0.54,-0.59
-1.66,9.44,-1.63,0.02,0.54,-0.59
-1.66,9.44,-1.63,0.02,0.54,-0.59
-2.28,9.34,-1.77,0.02,0.40,-0.51
-2.28,9.34,-1.77,0.02,0.40,-0.51
-2.28,9.34,-1.77,0.02,0.40,-0.51
-2.28,9.34,-1.77,0.02,0.40,-0.51
-2.28,9.34,-1.77,0.02,0.40,-0.51
-2.28,9.34,-1.77,0.02,0.40,-0.51
-2.89,9.41,-1.70,0.03,0.16,-0.41
-2.89,9.41,-1.70,0.03,0.16,-0.41
-2.89,9.41,-1.70,0.03,0.16,-0.41
-2.89,9.41,-1.70,0.03,0.16,-0.41
-2.89,9.41,-1.70,0.03,0.16,-0.41
-2.85,9.28,-1.70,-0.01,-0.06,-0.33
-2.85,9.28,-1.70,-0.01,-0.06,-0.33
-2.85,9.28,-1.70,-0.01,-0.06,-0.33
-2.85,9.28,-1.70,-0.01,-0.06,-0.33
-2.85,9.28,-1.70,-0.01,-0.06,-0.33
-2.79,9.27,-1.85,-0.05,-0.12,-0.26
-2.79,9.27,-1.85,-0.05,-0.12,-0.26
-2.79,9.27,-1.85,-0.05,-0.12,-0.26
-2.79,9.27,-1.85,-0.05,-0.12,-0.26
-2.79,9.27,-1.85,-0.05,-0.12,-0.26
-2.79,9.27,-1.85,-0.05,-0.12,-0.26
-2.78,9.41,-1.55,-0.10,-0.12,-0.15
-2.78,9.41,-1.55,-0.10,-0.12,-0.15
-2.78,9.41,-1.55,-0.10,-0.12,-0.15
-2.78,9.41,-1.55,-0.10,-0.12,-0.15
-2.78,9.41,-1.55,-0.10,-0.12,-0.15
-3.11,9.40,-1.35,-0.07,-0.03,-0.16
-3.11,9.40,-1.35,-0.07,-0.03,-0.16
-3.11,9.40,-1.35,-0.07,-0.03,-0.16
-3.11,9.40,-1.35,-0.07,-0.03,-0.16
-3.11,9.40,-1.35,-0.07,-0.03,-0.16
-3.11,9.40,-1.35,-0.07,-0.03,-0.16
-3.08,9.24,-1.41,-0.01,-0.05,-0.12
-3.08,9.24,-1.41,-0.01,-0.05,-0.12
-3.08,9.24,-1.41,-0.01,-0.05,-0.12
-3.08,9.24,-1.41,-0.01,-0.05,-0.12
-3.08,9.24,-1.41,-0.01,-0.05,-0.12
-3.18,9.18,-1.46,0.01,-0.09,-0.06
-3.18,9.18,-1.46,0.01,-0.09,-0.06
-3.18,9.18,-1.46,0.01,-0.09,-0.06
-3.18,9.18,-1.46,0.01,-0.09,-0.06
-3.18,9.18,-1.46,0.01,-0.09,-0.06
-3.17,9.21,-1.37,0.02,-0.08,-0.06
-3.17,9.21,-1.37,0.02,-0.08,-0.06
-3.17,9.21,-1.37,0.02,-0.08,-0.06
-3.17,9.21,-1.37,0.02,-0.08,-0.06
-3.17,9.21,-1.37,0.02,-0.08,-0.06
-3.17,9.21,-1.37,0.02,-0.08,-0.06
